Visit Date,Month,Year,Year_Month,Client ID,Client First Visit- Personal Tab,Client First Visit-Date,Client Preferred Agency,Dietary Considerations,Social Assistance,Program Type,Individuals Served,Visit Reasons,Referrals Provided
5/6/22,5,2022,202205,7088817,8/28/21,8/28/21,The Branch,No Pork,,tefap_food_bank,4,Ongoing Need,No Referral no_referral
5/6/22,5,2022,202205,7854013,1/4/22,1/4/22,The Branch,None,,tefap_food_bank,7,Unemployed/Recently Lost Job,No Referral no_referral
5/6/22,5,2022,202205,8430290,4/1/22,4/1/22,The Branch,None,,tefap_food_bank,5,Ongoing Need,No Referral no_referral
5/6/22,5,2022,202205,6863324,7/12/21,7/12/21,The Branch,None,,tefap_food_bank,3,Ongoing Need,No Referral no_referral
5/6/22,5,2022,202205,4755408,5/16/20,5/16/20,Hamilton United Methodist Church,No Pork,,tefap_food_bank,7,Ongoing Need,No Referral no_referral
5/6/22,5,2022,202205,7307537,10/8/21,10/8/21,The Branch,"No Pork,None",,tefap_food_bank,1,Ongoing Need,No Referral no_referral
5/6/22,5,2022,202205,7959660,1/22/22,1/22/22,The Branch,None,,tefap_food_bank,1,Unemployed/Recently Lost Job,No Referral no_referral
5/6/22,5,2022,202205,6739178,6/20/21,6/20/21,The Branch,None,,tefap_food_bank,2,Low Wages/Not Enough Hours,No Referral no_referral
5/6/22,5,2022,202205,6785946,6/28/21,6/28/21,The Branch,None,,tefap_food_bank,1,Natural Disaster,No Referral no_referral
5/6/22,5,2022,202205,8429831,4/1/22,4/1/22,The Branch,None,,tefap_food_bank,2,Ongoing Need,No Referral no_referral
5/6/22,5,2022,202205,8526625,4/15/22,4/15/22,The Branch,None,,tefap_food_bank,5,Ongoing Need,No Referral no_referral
5/6/22,5,2022,202205,7519140,11/9/21,11/9/21,The Branch,None,,tefap_food_bank,3,Ongoing Need,No Referral no_referral
5/6/22,5,2022,202205,7545644,11/12/21,11/12/21,The Branch,None,,tefap_food_bank,6,Ongoing Need,No Referral no_referral
5/6/22,5,2022,202205,8060536,2/8/22,2/8/22,The Branch,None,,tefap_food_bank,6,Ongoing Need,No Referral no_referral
5/6/22,5,2022,202205,6734491,6/14/21,6/14/21,The Branch,,,tefap_food_bank,3,Ongoing Need,No Referral no_referral
5/6/22,5,2022,202205,7548034,11/13/21,11/13/21,The Branch,,,tefap_food_bank,1,Immigration,No Referral no_referral
5/6/22,5,2022,202205,7548012,11/13/21,11/13/21,The Branch,,,tefap_food_bank,1,Low Wages/Not Enough Hours,No Referral no_referral
5/6/22,5,2022,202205,7600749,11/19/21,11/19/21,The Branch,None,,tefap_food_bank,2,Low Wages/Not Enough Hours,No Referral no_referral
5/6/22,5,2022,202205,7548058,11/13/21,11/13/21,The Branch,,,tefap_food_bank,1,Low Wages/Not Enough Hours,No Referral no_referral
5/6/22,5,2022,202205,4158843,1/28/20,1/28/20,15th Ave Baptist Village Manor,"No Pork,None",,tefap_food_bank,4,Ongoing Need,No Referral no_referral
5/6/22,5,2022,202205,8361176,3/23/22,3/23/22,The Branch,None,,tefap_food_bank,2,Unemployed/Recently Lost Job,No Referral no_referral
5/6/22,5,2022,202205,8666504,5/6/22,5/6/22,The Branch,None,,tefap_food_bank,1,Ongoing Need,No Referral no_referral
5/6/22,5,2022,202205,8511260,4/13/22,4/13/22,The Branch,None,,tefap_food_bank,4,Low Wages/Not Enough Hours,No Referral no_referral
5/6/22,5,2022,202205,6696891,6/6/21,6/6/21,The Branch,None,,non_tefap_market,2,Unemployed/Recently Lost Job,SNAP social_services
5/6/22,5,2022,202205,8666659,5/6/22,5/6/22,The Branch,None,,non_tefap_market,2,Low Wages/Not Enough Hours,No Referral no_referral
5/6/22,5,2022,202205,8666705,5/6/22,5/6/22,The Branch,None,,tefap_food_bank,4,Unemployed/Recently Lost Job,No Referral no_referral
5/6/22,5,2022,202205,8666797,5/6/22,5/6/22,The Branch,None,,tefap_food_bank,3,Ongoing Need,No Referral no_referral
5/6/22,5,2022,202205,8526672,4/15/22,4/15/22,The Branch,None,,tefap_food_bank,3,Ongoing Need,No Referral no_referral
5/6/22,5,2022,202205,5384292,10/6/20,10/6/20,,None,,tefap_food_bank,3,Unemployed/Recently Lost Job,SNAP social_services
5/6/22,5,2022,202205,8667027,5/6/22,5/6/22,The Branch,None,SNAP (Food Stamps),tefap_food_bank,3,Unemployed/Recently Lost Job,No Referral no_referral
5/6/22,5,2022,202205,7715002,12/8/21,12/8/21,The Branch,None,,tefap_food_bank,3,Unemployed/Recently Lost Job,No Referral no_referral
5/6/22,5,2022,202205,5465481,10/20/20,10/20/20,Salvation Army Nashville South,None,Families First (FF),tefap_food_bank,6,Ongoing Need,No Referral no_referral
5/6/22,5,2022,202205,8667185,5/6/22,5/6/22,The Branch,None,,tefap_food_bank,2,Low Wages/Not Enough Hours,No Referral no_referral
5/7/22,5,2022,202205,6785305,6/19/21,6/19/21,The Branch,,,tefap_food_bank,1,Unemployed/Recently Lost Job,No Referral no_referral
5/7/22,5,2022,202205,4162407,1/28/20,1/28/20,15th Ave Baptist Village Manor,,,tefap_food_bank,4,Sickness/Medical Expenses,No Referral no_referral
5/7/22,5,2022,202205,6858527,7/10/21,7/10/21,The Branch,,,tefap_food_bank,3,"Family Breakup,Low Wages/Not Enough Hours",No Referral no_referral
5/7/22,5,2022,202205,6688503,6/3/21,6/3/21,The Branch,,,tefap_food_bank,2,Sickness/Medical Expenses,No Referral no_referral
5/7/22,5,2022,202205,8671151,5/7/22,5/7/22,The Branch,None,SNAP (Food Stamps),tefap_food_bank,4,Low Wages/Not Enough Hours,No Referral no_referral
5/7/22,5,2022,202205,8671165,5/7/22,5/7/22,The Branch,None,,tefap_food_bank,4,"Unemployed/Recently Lost Job,Relocation / Moving,Immigration",No Referral no_referral
5/7/22,5,2022,202205,5339804,9/26/20,9/26/20,Hamilton United Methodist Church,"Halal,Kosher",,tefap_food_bank,2,Ongoing Need,No Referral no_referral
5/7/22,5,2022,202205,6975857,7/30/21,7/30/21,The Branch,None,Public Housing (PH),tefap_food_bank,1,Sickness/Medical Expenses,No Referral no_referral
5/7/22,5,2022,202205,8162012,2/22/22,2/22/22,The Branch,None,,tefap_food_bank,4,Low Wages/Not Enough Hours,No Referral no_referral
5/7/22,5,2022,202205,4152448,1/28/20,1/28/20,15th Ave Baptist Village Manor,Gluten-free,,tefap_food_bank,1,Ongoing Need,No Referral no_referral
5/7/22,5,2022,202205,8167173,2/23/22,2/23/22,The Branch,None,,tefap_food_bank,5,Ongoing Need,No Referral no_referral
5/7/22,5,2022,202205,8671731,5/8/22,5/8/22,The Branch,None,,tefap_food_bank,1,Ongoing Need,No Referral no_referral
5/7/22,5,2022,202205,8671742,5/8/22,5/8/22,The Branch,None,,tefap_food_bank,1,Ongoing Need,No Referral no_referral
5/7/22,5,2022,202205,8671753,5/8/22,5/8/22,The Branch,None,,non_tefap_market,1,Ongoing Need,No Referral no_referral
5/7/22,5,2022,202205,7519313,11/9/21,11/9/21,The Branch,None,,tefap_food_bank,1,Ongoing Need,No Referral no_referral
5/7/22,5,2022,202205,8671764,5/8/22,5/8/22,The Branch,None,,tefap_food_bank,1,Ongoing Need,No Referral no_referral
5/7/22,5,2022,202205,6689044,6/3/21,6/3/21,The Branch,,,tefap_food_bank,5,Low Wages/Not Enough Hours,No Referral no_referral
5/7/22,5,2022,202205,9126441,7/9/22,7/9/22,The Branch,None,,tefap_food_bank,1,Ongoing Need,No Referral no_referral
5/7/22,5,2022,202205,6890703,7/18/21,7/18/21,The Branch,Limited/no cooking equipment,,tefap_food_bank,5,Ongoing Need,No Referral no_referral
5/7/22,5,2022,202205,8485911,4/10/22,4/10/22,The Branch,None,,tefap_food_bank,1,Ongoing Need,No Referral no_referral
5/7/22,5,2022,202205,8671815,5/8/22,5/8/22,The Branch,None,,tefap_food_bank,1,Ongoing Need,No Referral no_referral
5/7/22,5,2022,202205,8529711,4/16/22,4/16/22,The Branch,None,,tefap_food_bank,1,Ongoing Need,No Referral no_referral
5/7/22,5,2022,202205,8340275,3/21/22,3/21/22,The Branch,None,,tefap_food_bank,1,Unemployed/Recently Lost Job,No Referral no_referral
5/7/22,5,2022,202205,8671821,5/8/22,5/8/22,The Branch,None,,tefap_food_bank,1,Ongoing Need,No Referral no_referral
5/7/22,5,2022,202205,8671827,5/8/22,5/8/22,The Branch,None,,tefap_food_bank,1,Ongoing Need,No Referral no_referral
5/7/22,5,2022,202205,6808936,6/29/21,6/29/21,The Branch,,,tefap_food_bank,6,Ongoing Need,No Referral no_referral
5/7/22,5,2022,202205,8671835,5/8/22,5/8/22,The Branch,None,,tefap_food_bank,1,Ongoing Need,No Referral no_referral
5/7/22,5,2022,202205,8671838,5/8/22,5/8/22,The Branch,None,,tefap_food_bank,1,Ongoing Need,No Referral no_referral
5/7/22,5,2022,202205,7015599,8/13/21,8/13/21,The Branch,,,tefap_food_bank,3,Ongoing Need,No Referral no_referral
5/7/22,5,2022,202205,6726407,6/11/21,6/11/21,The Branch,,,tefap_food_bank,4,Ongoing Need,No Referral no_referral
5/7/22,5,2022,202205,8412637,3/30/22,3/30/22,The Branch,None,,tefap_food_bank,4,Unemployed/Recently Lost Job,No Referral no_referral
5/7/22,5,2022,202205,7025471,8/17/21,8/17/21,The Branch,,,tefap_food_bank,5,Ongoing Need,No Referral no_referral
5/7/22,5,2022,202205,7368734,10/19/21,10/19/21,The Branch,None,,tefap_food_bank,5,Low Wages/Not Enough Hours,No Referral no_referral
5/7/22,5,2022,202205,8671844,5/8/22,5/8/22,The Branch,None,,tefap_food_bank,1,Ongoing Need,No Referral no_referral
5/7/22,5,2022,202205,7372377,10/19/21,10/19/21,The Branch,None,,tefap_food_bank,4,Ongoing Need,No Referral no_referral
5/7/22,5,2022,202205,6933368,7/27/21,7/27/21,The Branch,,,tefap_food_bank,7,Low Wages/Not Enough Hours,No Referral no_referral
5/7/22,5,2022,202205,7316626,10/11/21,10/11/21,The Branch,None,,tefap_food_bank,4,Unemployed/Recently Lost Job,No Referral no_referral
5/7/22,5,2022,202205,7953393,1/21/22,1/21/22,The Branch,None,,tefap_food_bank,7,Ongoing Need,No Referral no_referral
5/7/22,5,2022,202205,6856930,7/10/21,7/10/21,Hamilton United Methodist Church,None,Public Housing (PH),non_tefap_market,2,Ongoing Need,No Referral no_referral
5/7/22,5,2022,202205,8529547,4/16/22,4/16/22,The Branch,None,,tefap_food_bank,1,Ongoing Need,No Referral no_referral
5/7/22,5,2022,202205,4161036,1/28/20,1/28/20,15th Ave Baptist Village Manor,None,,tefap_food_bank,8,Low Wages/Not Enough Hours,No Referral no_referral
5/7/22,5,2022,202205,6795760,6/26/21,6/26/21,The Branch,,,tefap_food_bank,4,Ongoing Need,No Referral no_referral
5/7/22,5,2022,202205,6812963,6/30/21,6/30/21,The Branch,None,,tefap_food_bank,5,Ongoing Need,No Referral no_referral
5/7/22,5,2022,202205,8671855,5/8/22,5/8/22,The Branch,None,,tefap_food_bank,1,Ongoing Need,No Referral no_referral
5/7/22,5,2022,202205,8671857,5/8/22,5/8/22,The Branch,None,,tefap_food_bank,1,Ongoing Need,No Referral no_referral
5/7/22,5,2022,202205,6855213,7/9/21,7/9/21,The Branch,,,tefap_food_bank,1,Unemployed/Recently Lost Job,No Referral no_referral
5/7/22,5,2022,202205,7263598,10/1/21,10/1/21,The Branch,Halal,SNAP (Food Stamps),tefap_food_bank,3,Unemployed/Recently Lost Job,No Referral no_referral
5/7/22,5,2022,202205,4203765,2/3/20,2/3/20,15th Ave Baptist Village Manor,,,tefap_food_bank,5,Low Wages/Not Enough Hours,No Referral no_referral
5/7/22,5,2022,202205,5082234,8/7/20,8/7/20,Martha O'Bryan Center,,,tefap_food_bank,1,Unemployed/Recently Lost Job,No Referral no_referral
5/8/22,5,2022,202205,8410467,3/30/22,3/30/22,The Branch,None,,tefap_food_bank,4,Ongoing Need,No Referral no_referral
5/9/22,5,2022,202205,8332760,3/19/22,3/19/22,The Branch,None,,tefap_food_bank,6,Low Wages/Not Enough Hours,No Referral no_referral
5/9/22,5,2022,202205,4162167,1/28/20,1/28/20,15th Ave Baptist Village Manor,"Halal,None",,tefap_food_bank,5,Ongoing Need,No Referral no_referral
5/9/22,5,2022,202205,4300776,2/18/20,2/18/20,St. Philip's Episcopal Church,Other,,tefap_food_bank,2,Ongoing Need,No Referral no_referral
5/9/22,5,2022,202205,4166502,1/29/20,1/29/20,15th Ave Baptist Village Manor,None,,tefap_food_bank,3,Low Wages/Not Enough Hours,No Referral no_referral
5/9/22,5,2022,202205,7280348,10/5/21,10/5/21,The Branch,None,,tefap_food_bank,4,Ongoing Need,No Referral no_referral
5/9/22,5,2022,202205,6341157,2/27/21,2/27/21,Hamilton United Methodist Church,None,,tefap_food_bank,6,Ongoing Need,No Referral no_referral
5/9/22,5,2022,202205,7355083,10/16/21,10/16/21,The Branch,None,,tefap_food_bank,3,Ongoing Need,No Referral no_referral
5/9/22,5,2022,202205,4678869,5/2/20,5/2/20,Temple Baptist Church,,,tefap_food_bank,5,Ongoing Need,No Referral no_referral
5/9/22,5,2022,202205,4678869,5/2/20,5/2/20,Temple Baptist Church,,,non_tefap_market,5,Ongoing Need,No Referral no_referral
5/9/22,5,2022,202205,6689141,6/3/21,6/3/21,The Branch,,,tefap_food_bank,2,Ongoing Need,No Referral no_referral
5/9/22,5,2022,202205,8535947,4/18/22,4/18/22,The Branch,None,,tefap_food_bank,4,Ongoing Need,No Referral no_referral
5/9/22,5,2022,202205,7476314,11/3/21,11/3/21,The Branch,None,,tefap_food_bank,3,Ongoing Need,No Referral no_referral
5/9/22,5,2022,202205,6582358,5/7/21,5/7/21,St. Luke's Community House,Diabetes friendly,SNAP (Food Stamps),tefap_food_bank,5,Ongoing Need,No Referral no_referral
5/9/22,5,2022,202205,8123453,2/16/22,2/16/22,The Branch,None,,tefap_food_bank,4,Ongoing Need,No Referral no_referral
5/9/22,5,2022,202205,5639990,11/18/20,11/18/20,Salvation Army Nashville South,"No Pork,None",,tefap_food_bank,6,Unemployed/Recently Lost Job,No Referral no_referral
5/9/22,5,2022,202205,6843327,7/7/21,7/7/21,The Branch,,,non_tefap_market,4,Low Wages/Not Enough Hours,No Referral no_referral
5/9/22,5,2022,202205,8132695,2/17/22,2/17/22,Rural Hill Church of Christ,None,,tefap_food_bank,5,Ongoing Need,No Referral no_referral
5/9/22,5,2022,202205,4954991,7/11/20,7/11/20,,None,SNAP (Food Stamps),tefap_food_bank,5,Ongoing Need,No Referral no_referral
5/9/22,5,2022,202205,4608565,4/13/20,4/13/20,Martha O'Bryan Center,None,,tefap_food_bank,6,Ongoing Need,No Referral no_referral
5/9/22,5,2022,202205,4155422,1/28/20,1/28/20,15th Ave Baptist Village Manor,"No Pork,None",,tefap_food_bank,7,Ongoing Need,No Referral no_referral
5/9/22,5,2022,202205,4161640,1/28/20,1/28/20,15th Ave Baptist Village Manor,None,SNAP (Food Stamps),tefap_food_bank,6,Ongoing Need,No Referral no_referral
5/9/22,5,2022,202205,6953271,7/30/21,7/30/21,The Branch,,,tefap_food_bank,7,Ongoing Need,No Referral no_referral
5/9/22,5,2022,202205,4643295,4/18/20,4/18/20,Hamilton United Methodist Church,,,tefap_food_bank,6,Ongoing Need,No Referral no_referral
5/9/22,5,2022,202205,7659164,11/29/21,11/29/21,The Branch,None,,tefap_food_bank,5,Ongoing Need,No Referral no_referral
5/9/22,5,2022,202205,7383979,10/20/21,10/20/21,The Branch,,,tefap_food_bank,4,Ongoing Need,No Referral no_referral
5/9/22,5,2022,202205,6649113,6/5/21,6/5/21,The Branch,,,tefap_food_bank,4,Low Wages/Not Enough Hours,No Referral no_referral
5/9/22,5,2022,202205,8328943,3/18/22,3/18/22,The Branch,None,,tefap_food_bank,3,Ongoing Need,No Referral no_referral
5/9/22,5,2022,202205,4644402,4/18/20,4/18/20,Hamilton United Methodist Church,,,tefap_food_bank,5,Ongoing Need,No Referral no_referral
5/9/22,5,2022,202205,6766731,6/21/21,6/21/21,The Branch,None,,tefap_food_bank,6,Low Wages/Not Enough Hours,No Referral no_referral
5/9/22,5,2022,202205,6820796,6/28/21,6/28/21,The Branch,,,non_tefap_market,7,Ongoing Need,No Referral no_referral
5/9/22,5,2022,202205,7085082,9/28/21,9/28/21,The Branch,None,,tefap_food_bank,4,Ongoing Need,No Referral no_referral
5/9/22,5,2022,202205,5759712,12/4/20,12/4/20,St. Luke's Community House,None,,tefap_food_bank,1,Ongoing Need,No Referral no_referral
5/9/22,5,2022,202205,6346655,3/13/21,3/13/21,Hamilton United Methodist Church,None,,tefap_food_bank,4,Ongoing Need,No Referral no_referral
5/9/22,5,2022,202205,8676038,5/9/22,5/9/22,The Branch,None,,tefap_food_bank,6,Ongoing Need,No Referral no_referral
5/9/22,5,2022,202205,8676124,5/9/22,5/9/22,The Branch,None,,tefap_food_bank,6,Unemployed/Recently Lost Job,SNAP social_services
5/9/22,5,2022,202205,6785574,6/28/21,6/28/21,The Branch,,,tefap_food_bank,1,Ongoing Need,No Referral no_referral
5/9/22,5,2022,202205,8676232,5/9/22,5/9/22,The Branch,None,,tefap_food_bank,3,Ongoing Need,No Referral no_referral
5/9/22,5,2022,202205,7757819,12/14/21,12/14/21,The Branch,None,,tefap_food_bank,6,Low Wages/Not Enough Hours,No Referral no_referral
5/9/22,5,2022,202205,7506150,11/8/21,11/8/21,The Branch,None,SNAP (Food Stamps),tefap_food_bank,5,Ongoing Need,No Referral no_referral
5/9/22,5,2022,202205,8676325,5/9/22,5/9/22,The Branch,None,,tefap_food_bank,4,Low Wages/Not Enough Hours,No Referral no_referral
5/9/22,5,2022,202205,6803329,6/28/21,6/28/21,The Branch,,,tefap_food_bank,4,Ongoing Need,No Referral no_referral
5/9/22,5,2022,202205,8676379,5/9/22,5/9/22,The Branch,None,SNAP (Food Stamps),tefap_food_bank,6,Low Wages/Not Enough Hours,No Referral no_referral
5/9/22,5,2022,202205,8351831,3/22/22,3/22/22,The Branch,None,,tefap_food_bank,1,Ongoing Need,No Referral no_referral
5/9/22,5,2022,202205,8676471,5/9/22,5/9/22,The Branch,None,,tefap_food_bank,4,Ongoing Need,No Referral no_referral
5/9/22,5,2022,202205,8676549,5/9/22,5/9/22,The Branch,None,,tefap_food_bank,4,Unemployed/Recently Lost Job,No Referral no_referral
5/9/22,5,2022,202205,4163964,1/29/20,1/29/20,15th Ave Baptist Village Manor,,,tefap_food_bank,6,Low Wages/Not Enough Hours,No Referral no_referral
5/9/22,5,2022,202205,8677703,5/9/22,5/9/22,The Branch,None,,tefap_food_bank,3,Unemployed/Recently Lost Job,No Referral no_referral
5/9/22,5,2022,202205,8643726,5/2/22,5/2/22,The Branch,Halal,,non_tefap_market,1,"Unemployed/Recently Lost Job,Relocation / Moving,Immigration",No Referral no_referral
5/9/22,5,2022,202205,8643738,5/2/22,5/2/22,The Branch,Halal,,non_tefap_market,1,"Unemployed/Recently Lost Job,Relocation / Moving,Immigration",No Referral no_referral
5/9/22,5,2022,202205,8141758,1/31/22,1/31/22,The Branch,Halal,,non_tefap_market,1,"Unemployed/Recently Lost Job,Relocation / Moving,Immigration",No Referral no_referral
5/9/22,5,2022,202205,7959757,12/6/21,12/6/21,The Branch,Halal,,non_tefap_market,1,"Unemployed/Recently Lost Job,Relocation / Moving,Immigration",No Referral no_referral
5/9/22,5,2022,202205,8111214,1/24/22,1/24/22,The Branch,Halal,SNAP (Food Stamps),non_tefap_market,1,"Unemployed/Recently Lost Job,Relocation / Moving,Immigration",No Referral no_referral
5/9/22,5,2022,202205,7949627,12/27/21,12/27/21,The Branch,Halal,SNAP (Food Stamps),non_tefap_market,1,"Unemployed/Recently Lost Job,Relocation / Moving,Ongoing Need,Immigration",No Referral no_referral
5/9/22,5,2022,202205,8087571,1/25/22,1/25/22,The Branch,Halal,SNAP (Food Stamps),non_tefap_market,2,"Unemployed/Recently Lost Job,Relocation / Moving,Immigration",No Referral no_referral
5/9/22,5,2022,202205,8228916,2/28/22,2/28/22,The Branch,Halal,,non_tefap_market,1,"Unemployed/Recently Lost Job,Relocation / Moving,Immigration",No Referral no_referral
5/9/22,5,2022,202205,8288684,3/8/22,3/8/22,The Branch,Halal,,non_tefap_market,1,"Unemployed/Recently Lost Job,Relocation / Moving,Ongoing Need,Immigration",No Referral no_referral
5/9/22,5,2022,202205,8382750,3/23/22,3/23/22,The Branch,Halal,SNAP (Food Stamps),non_tefap_market,3,"Unemployed/Recently Lost Job,Relocation / Moving,Ongoing Need,Immigration",No Referral no_referral
5/9/22,5,2022,202205,8711870,5/9/22,5/9/22,The Branch,Halal,,non_tefap_market,1,"Unemployed/Recently Lost Job,Relocation / Moving,Immigration",No Referral no_referral
5/9/22,5,2022,202205,8017982,1/24/22,1/24/22,The Branch,Halal,SNAP (Food Stamps),non_tefap_market,1,"Unemployed/Recently Lost Job,Relocation / Moving,Immigration",No Referral no_referral
5/9/22,5,2022,202205,6813083,6/30/21,6/30/21,The Branch,,,tefap_food_bank,3,Low Wages/Not Enough Hours,No Referral no_referral
5/9/22,5,2022,202205,9069983,5/2/22,5/2/22,The Branch,Halal,,non_tefap_market,1,"Unemployed/Recently Lost Job,Relocation / Moving",No Referral no_referral
5/10/22,5,2022,202205,5240314,9/5/20,9/5/20,Hamilton United Methodist Church,,,non_tefap_market,5,Ongoing Need,No Referral no_referral
5/10/22,5,2022,202205,3615288,10/31/19,10/31/19,Martha O'Bryan Center,,,tefap_food_bank,2,Ongoing Need,No Referral no_referral
5/10/22,5,2022,202205,4166180,1/29/20,1/29/20,15th Ave Baptist Village Manor,No Pork,,tefap_food_bank,4,Ongoing Need,No Referral no_referral
5/10/22,5,2022,202205,8007846,1/30/22,1/30/22,The Branch,None,,tefap_food_bank,4,Low Wages/Not Enough Hours,No Referral no_referral
5/10/22,5,2022,202205,6920046,3/16/20,3/16/20,The ARK,None,,tefap_food_bank,1,Ongoing Need,No Referral no_referral
5/10/22,5,2022,202205,7757702,12/14/21,12/14/21,The Branch,None,SNAP (Food Stamps),tefap_food_bank,1,Low Wages/Not Enough Hours,No Referral no_referral
